Unnamed: 0,content,annotation,label
9278,Me too!  I hate facebook!  Transatlantic hi5!,"{'notes': '', 'label': ['0']}",0
5162,I will super hero my ass out there and blow the tire up myself!!!,"{'notes': '', 'label': ['1']}",1
1726,omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!,"{'notes': '', 'label': ['1']}",1
10112,You must not mind finger prints all over everything. I hate smudges on my CDs.,"{'notes': '', 'label': ['0']}",0
298,http://twitpic.com/xipq - this only makes me hate having a verizon contract even more.  erg.,"{'notes': '', 'label': ['1']}",1
16239, Do you do what needs to be done regardless of the consequences,"{'notes': '', 'label': ['0']}",0
8466,Well I was just makin sure!!! Id hate it if you were mad at me!!! I hate it when people are mad at me!!!!,"{'notes': '', 'label': ['0']}",0
6051,seriously. so precious. I laugh every time i think of Nate rocking out to that shitty ass band.,"{'notes': '', 'label': ['1']}",1
3126,I'd die first. Damn fareway.,"{'notes': '', 'label': ['1']}",1
362,Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW,"{'notes': '', 'label': ['1']}",1
3719,yey for drunkenness! fuck drunk dialing or drunk texting! its all about the drunk tweeting!,"{'notes': '', 'label': ['1']}",1
9845,Its easy if you just draw erotic lolis I suppose lol (or just draw Kyo's ass from Clannad),"{'notes': '', 'label': ['0']}",0
2917,well find him and kick his butt too! I hate it when people take advantage of the mentally challenged.,"{'notes': '', 'label': ['1']}",1
13006,LOL  maybe we have it at my store? I hate getting on the site unless I have to!,"{'notes': '', 'label': ['0']}",0
12209,yeah i want one! but fuck if i cant find one anywhere.,"{'notes': '', 'label': ['0']}",0
3092,LOL - nah  that's just what we tell the loser guests that we usually toss down in the newsroom!! oh  wait...,"{'notes': '', 'label': ['1']}",1
1160,fuck that!,"{'notes': '', 'label': ['1']}",1
2599, and you called me fat why?,"{'notes': '', 'label': ['1']}",1
19175,  nope. I love doggies,"{'notes': '', 'label': ['0']}",0
18065,  Not today. I havent even been out of the house.haha,"{'notes': '', 'label': ['0']}",0
9705,How the hell is Dallas fucking cold? Has anyone ever seen snow down there?,"{'notes': '', 'label': ['0']}",0
18678, Do you have a T.V. in your bedroom?,"{'notes': '', 'label': ['0']}",0
15684,  Nahhh. only that the occean is dispicably turning to oil at the rate of people saying ohh who really cares and the welfare of the creatures living in it is in our hands....not too much of a concern thooough...,"{'notes': '', 'label': ['0']}",0
1394,that's ri god damn dick ulouse! Tasty though. Haha,"{'notes': '', 'label': ['1']}",1
8198,that sucks!,"{'notes': '', 'label': ['0']}",0
8021,today its warm though  crazy ass Cali weather,"{'notes': '', 'label': ['0']}",0
8707,i concur  2009 is going to kick ass if you have the right mind set,"{'notes': '', 'label': ['0']}",0
10558,during the week I'm more blk polo/cargo pants/white runners kinda guy. I pull out the nerd stuff for those who appreciate it.,"{'notes': '', 'label': ['0']}",0
5104,That happens here in MD too. People totally freak!,"{'notes': '', 'label': ['1']}",1
8026,that was when wrestling was bad ass. Raw is war  against wcw,"{'notes': '', 'label': ['0']}",0
17065, entertaiin mhee,"{'notes': '', 'label': ['0']}",0
14438,  hi:) how are u haha.,"{'notes': '', 'label': ['0']}",0
10706,Yes... think about how many 32 oz cups of poison were sold this morning  2go with hearty breakfasts of fat & carbs.,"{'notes': '', 'label': ['0']}",0
2111,damn that sucks,"{'notes': '', 'label': ['1']}",1
16941,  nothing prolly. getting over a sinus infection and upper chest congestion,"{'notes': '', 'label': ['0']}",0
969,Holy shit just looking at that list pisses me off. Why the fuck are the Jonas Brothers on there?,"{'notes': '', 'label': ['1']}",1
14375,  :) omg thanks! :D,"{'notes': '', 'label': ['0']}",0
14673, Can you skip rocks?,"{'notes': '', 'label': ['0']}",0
3582,whoever created chocolate pecan pie  thank. thank you for my big fat ass.,"{'notes': '', 'label': ['1']}",1
17641,  idkk... mwauuuhhh!(:,"{'notes': '', 'label': ['0']}",0
12647,Damn I'm sorry to hear that. =( well its a treat when you do go I'm sure!,"{'notes': '', 'label': ['0']}",0
2716, guess what you should do? GET A LIFE. I don&;t even know you so why would you even start shit with me?! Seriously  you must be a bit messed up in the head. Pathetic.,"{'notes': '', 'label': ['1']}",1
2371,nerd. :),"{'notes': '', 'label': ['1']}",1
18815, hahah okey dokey!..sweet thang(;,"{'notes': '', 'label': ['0']}",0
1321,that sucks;{,"{'notes': '', 'label': ['1']}",1
144,DOGS LICK THEIR ASS...NEED I SAY MORE? DOG.,"{'notes': '', 'label': ['1']}",1
6016,"""","{'notes': '', 'label': ['1']}",1
3806,your mom sucks  BITACH!,"{'notes': '', 'label': ['1']}",1
10596, it contains 610 calories  330 from fat...,"{'notes': '', 'label': ['0']}",0
15462, I hope all of you have a good day. I need to go clean house. My stepdad is coming here from Arkansas with his fiance. (My mom and him divorced 3 yrs back) And they are going to stay a few days. So to everyone  I hope you have a great day. And I will quest,"{'notes': '', 'label': ['0']}",0
7361,go fuck yourself.,"{'notes': '', 'label': ['1']}",1
2075,Just had a big ass waffle breakfast and am catching up on games from 08,"{'notes': '', 'label': ['1']}",1
18287,  iDnt even kno if she iz,"{'notes': '', 'label': ['0']}",0
13686,You gonna change your mind now and come to CES..if so give me a tweet kick ur ass in someww pinball.,"{'notes': '', 'label': ['0']}",0
2549, hey everyone  this is the girl that fakes ta,"{'notes': '', 'label': ['1']}",1
13243,"how about  ""cock-a-doodle-doo""?","{'notes': '', 'label': ['0']}",0
14688,  hehe :},"{'notes': '', 'label': ['0']}",0
16873,  violin i think for my bday from my booo,"{'notes': '', 'label': ['0']}",0
105,well find him and kick his butt too! I hate it when people take advantage of the mentally challenged.,"{'notes': '', 'label': ['1']}",1
12389,I know  but I hate it more when I lose a subscriber. It's like they decided they didn't like you anymore or something.,"{'notes': '', 'label': ['0']}",0
6601,oh bugger at car screaming.. that sucks.... glad to hear the rest was all good,"{'notes': '', 'label': ['1']}",1
781,That depends on if you are dealing with a pain slut or not.,"{'notes': '', 'label': ['1']}",1
4336,Alan  I think you might as well give my spot away to someone else. I'm just too damn sick to sound like my charity is good. :'(,"{'notes': '', 'label': ['1']}",1
14159, I don&;t know Tabitha in person): but Idc  I know deep down in my heart I&;ll love her for her <3,"{'notes': '', 'label': ['0']}",0
4054,and leave ur ass hardly call until they want to re up on your ass. Sometimes they dont even stay 15 min & out!,"{'notes': '', 'label': ['1']}",1
14238,  yea lol all the time,"{'notes': '', 'label': ['0']}",0
19274,  no iDidnt,"{'notes': '', 'label': ['0']}",0
13741,supposedly its what they call gay dudes in the south. Bear meat is supposed to taste sweet.,"{'notes': '', 'label': ['0']}",0
16110, What was the last thing you ate?,"{'notes': '', 'label': ['0']}",0
5435,rock  not the. He gives the emo populists limp wrist rocker throw.,"{'notes': '', 'label': ['1']}",1
16023, favorite food?,"{'notes': '', 'label': ['0']}",0
15925,  Hmmm..prolly timmy and to come see you! :] ahaha,"{'notes': '', 'label': ['0']}",0
14558,  Yes. Karma? :) its always there. so be nice!,"{'notes': '', 'label': ['0']}",0
18652, What do you think of the papparazzi?,"{'notes': '', 'label': ['0']}",0
16435,  Hey,"{'notes': '', 'label': ['0']}",0
988,yo i can kick yall ass for that synth in the begining..GOOD SHIT!!!,"{'notes': '', 'label': ['1']}",1
19644,  Its just the way this world works these days. haha,"{'notes': '', 'label': ['0']}",0
1926,ZOMGZ Fontfeed! I am such a Font Freak&#174;. I used to have 5000 fonts on my puter. The poor thing nearly choked to death on them.,"{'notes': '', 'label': ['1']}",1
6681,1) i can't stop laughing at how's the meows sound like cat o-face screams. 2) ugh  so bummed i missed out. another gay? (:,"{'notes': '', 'label': ['1']}",1
10893,what do u wanna know? That I look like I just got caught stealing something??? I hate taking pictures.... This celeb ish is wack,"{'notes': '', 'label': ['0']}",0
4108,damn -- http://tinyurl.com/7b7nze,"{'notes': '', 'label': ['1']}",1
16900, What color is your hair?,"{'notes': '', 'label': ['0']}",0
16635, If you could be a plant  what would you choose to be?,"{'notes': '', 'label': ['0']}",0
11859,i'm not in a relationship to scare off anyone so i thought fuck it.  i'm saying it. could use a baby snuggle,"{'notes': '', 'label': ['0']}",0
711,fuck u asshole we aint even watchin the game shyt we slda goten closer so i cn c betr.how r those cheerleaders 4 ya,"{'notes': '', 'label': ['1']}",1
15146,  yes i do.,"{'notes': '', 'label': ['0']}",0
12153,penn and teller pussy?,"{'notes': '', 'label': ['0']}",0
2345,And I HATE gangsters &gt;.&gt;,"{'notes': '', 'label': ['1']}",1
6734,Devil's AssMartini on Scottsdale and Gay  I mean Shea,"{'notes': '', 'label': ['1']}",1
5793,well either wy thy like dick wayyy to much.,"{'notes': '', 'label': ['1']}",1
15988, what would the worse prank EVER be?,"{'notes': '', 'label': ['0']}",0
13358,lol  gotcha. I didn't say i thought it would sell  but I can understand it better. He's wasting his time  that for damn sure,"{'notes': '', 'label': ['0']}",0
14718,  torment isn't much my style.,"{'notes': '', 'label': ['0']}",0
3978,wat a fag....,"{'notes': '', 'label': ['1']}",1
10250,damn your doing that with your iPhone camera / wife  me both love it.,"{'notes': '', 'label': ['0']}",0
17355,  no i live on my own :),"{'notes': '', 'label': ['0']}",0
2782, why not? and all you have to say is &quot;nope&quot;. oh and leave people alone(: delete this you fucking fake :),"{'notes': '', 'label': ['1']}",1
18425,  Shaun Diviney's house and everyday haha. we would be besties<3 and Andy and Bradie of course =],"{'notes': '', 'label': ['0']}",0
17776,  least? someone that got mad  hurt  or upset because of me,"{'notes': '', 'label': ['0']}",0
12809,They have been touring as just the dead for years. I've seen them twice. Bromance is a codeword for in the closet gay.,"{'notes': '', 'label': ['0']}",0
6456, apologizing for overactive hormones SUCKS.,"{'notes': '', 'label': ['1']}",1
3399,Can he seriously help me out or are you taking the piss of him :),"{'notes': '', 'label': ['1']}",1
18365, i wub you Joie(:,"{'notes': '', 'label': ['0']}",0
9756,I'd hate to see you become a Twitter Widow.,"{'notes': '', 'label': ['0']}",0
16048,  sometimes :) i like her opinion.,"{'notes': '', 'label': ['0']}",0
1694,Agreed. Fuck Twitter Grader and all it's kin.,"{'notes': '', 'label': ['1']}",1
1851,"Oh yeah. That would be a good one. I still think they could kick ass doing ""Got to Get You Into My Life.""","{'notes': '', 'label': ['1']}",1
17440, Are you and @TruAce best friends?,"{'notes': '', 'label': ['0']}",0
3465,That really sucks I'm sorry. I'd get shitfaced with you but I'm stuck up here on the plateau.,"{'notes': '', 'label': ['1']}",1
17379,  u would call me coz i said so and im extremely bored mwhahahaa  im guessing angel but i met more ppl on that day so it could be anyone....,"{'notes': '', 'label': ['0']}",0
1176,"Why would gay marriage ""change the basic structures"" of your family life? It neither picks your pocket  not breaks your leg","{'notes': '', 'label': ['1']}",1
15025,  hahahahahahaha  its a curse i wish i could yell at you :) ha. i love you to :) annnddd thankyou,"{'notes': '', 'label': ['0']}",0
1749,hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me,"{'notes': '', 'label': ['1']}",1
15798,  Hahaha i think i would! I always do thee same shizz all thee tyme so yes i would hbu ?! ;D,"{'notes': '', 'label': ['0']}",0
420,Wilt fresh spinach with hot bacon fat and top with bacon!,"{'notes': '', 'label': ['1']}",1
10455, yah  but YOU get to tweet from your couch or bed or whatever.  I gotta sit on this hard chair on my computer I hate.,"{'notes': '', 'label': ['0']}",0
16643,  Yes. all the time :),"{'notes': '', 'label': ['0']}",0
345,I slept horribly. Kepted waking up every hour. Kept tossing and turning. Argh I hate having to work today! Time for cardio!,"{'notes': '', 'label': ['1']}",1
9816,"that sucks - I have had ""those"" holidays as well. FYI a cool mass starts soon at Holy Rosary @ 31st & N for some uplifting!","{'notes': '', 'label': ['0']}",0
7456,it was in reference to his gay suit,"{'notes': '', 'label': ['1']}",1
6259,Bitch I will cut you! @strong_bow Whatever happened to just smoking weed? @inject Because it makes us feel so good.,"{'notes': '', 'label': ['1']}",1
16629,  hmmmm.. prolly computer honestly,"{'notes': '', 'label': ['0']}",0
15337,  yup. have one,"{'notes': '', 'label': ['0']}",0
10477, i'm actually refreshing wil wheaton's blog right now to find out about his incredible announcement. i just can't help my inner nerd.,"{'notes': '', 'label': ['0']}",0
9274,I FUCKING TOLD YOU! GAYEST SHOW EVER!!!! WIN WIN WIN,"{'notes': '', 'label': ['0']}",0
16139,  my fridge,"{'notes': '', 'label': ['0']}",0
2237,what if it could be all 3 that would stink on 2 levels  but I bet it is a fat bonus  or ur picking up his backyard,"{'notes': '', 'label': ['1']}",1
5471,No  you just piss out anything your body won't absorb.,"{'notes': '', 'label': ['1']}",1
11047,lol.  ass.  I'm doing ok.  Get my stitches out tomorrow.  Hopefully be 100% in another week.,"{'notes': '', 'label': ['0']}",0
13712,Damn  thats a serious studio session,"{'notes': '', 'label': ['0']}",0
5791,I HATE YOU!,"{'notes': '', 'label': ['1']}",1
16808, You have a prety name :),"{'notes': '', 'label': ['0']}",0
9992,i really hope they don't fuck that movie up. i'm so nervous/excited to see it!,"{'notes': '', 'label': ['0']}",0
6586,be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!,"{'notes': '', 'label': ['1']}",1
2897,that sucks... she should prolly just change her major lol,"{'notes': '', 'label': ['1']}",1
19286,  no.,"{'notes': '', 'label': ['0']}",0
8112,Dang Id hate to see whats in Twinkies!,"{'notes': '', 'label': ['0']}",0
10445,NINJAS kick ass they dont rape ass unlike pirates,"{'notes': '', 'label': ['0']}",0
10162,Damn  I have no memory of that spin-off. I'm reading about it now and see Lamont went off to work on the Alaska Pipeline...,"{'notes': '', 'label': ['0']}",0
