content,y_pred,y_test
i hate putting it away  sorting  washing  drying is fine  putting away  hate it!,0,0
yeah and its really cute that i filmed two weddings that need to be edited and I CANT because my uncle sucks hard.,1,1
I hate it when I have no day job and can't just sit around reading or writing.  *sigh*  :D,0,0
THANK YOU! Beautifully worded. I'm so fucking sick of people just hating for hating. Everyone think they're so deep these days.,1,1
ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up,1,1
is officially too gay to function!,1,1
and with all the chaos going on today  I'M THE ONLY FUCKING PERSON WORKING IN THE OFFICE!,0,0
  :),0,0
i was gonna say control freak  but i'll work with your definition :-P,0,0
  purple :P,0,0
 dont you hate scarlett though?,0,0
 Man that sucks.Sorry to hear hope all goes well,0,0
  Watz ya name lol,0,0
  my mommy(:,0,0
Who would be ur premiere Ultimate Dumb Ass?,1,1
well shit then I know I'll catch on ... who the fuck wouldn't be interested in what I have to say.. LOL!,1,1
Damn  miss that whitney too! You getting me in the christmas spirit...I didn't even put up a tree this year :(,0,0
you must be bored...you are a twitter whore today. ;),1,1
thanks  the nerd in me is overjoyed,1,1
Damn! Don't worry! Someone from The Maines livejouranl records it and posts the video! :),0,0
 haha damn the ninja thing gave it away,0,0
Right. That wouldn't be creepy as fuck.,1,1
And I HATE gangsters &gt;.&gt;,1,1
"oh well WTF lol add that to your list of ""Stephen told me to watch""  it's fucking awesome  Will is amazing in it :)",0,0
Yah  you'd think I'd lose some FAT doing' all this shovelin'. But I guess eating brownies when I'm done negates something! Hah,0,1
if you were black  that last one would be so damn racist,1,1
Fucking hell  I need to train!,0,0
 WHUUT HAPPENEDD??,0,0
Hints in icing are bad or good? Skywriting sucks unless the hint is a very short word. I'd suggest a delicious tag for nerds.,1,1
((((((((((HUGS)))))))))) I love you tons and life totally sucks right now! I'm in it with you! LOL! xoxo Karen,1,1
And then they snap and get psycho on your ass!,0,0
oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!,1,1
 Where did you learn how to drive? I learned in the freeway lol i was paranoid as fuck!!!,0,0
@nakedbard I always hated when people bought practical things like carpet or knife set. BUY THE FUCKING DALMATIAN PEOPLE!,1,1
 What did you think about before bed last night?,0,0
with my fat ass fingers its is simply amazing I get anything typed well....,0,0
 whats your favorite holiday?,0,0
baby  don't hate me. http://bit.ly/nc2u,0,0
 Hey. Why you such a bitch?,0,1
i had eyeliner on once but it kept smearing cause i'd fuck with it too much,1,1
  YEsH hahahahaha wouldn't you??,0,0
 What type of weather do you enjoy the the most?,0,0
  Laptop Dogs Family Shoes bed clothes coffee maker oven washer&amp;dryer refridgerator table&amp;chairs pics camera bath tub! HAHAhAHAHAHHAHA!!!!,0,0
  nope,0,0
rogue. I hate you and your ability to spell correctly. though some of them were red  but they were communist. not rouge.,1,1
that's my dad's reasoning. i just hate the shit out of kobe bryant though. i think i'm rooting lakers though.,0,0
damn. i have been using the wrong word all night. i need a blacktionary.,0,0
"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!",1,1
  Alllrighhhtyy. :],0,0
 ew VVVVVVV,0,1
Our galaxy sucks!,0,0
not to piss u off  but I got a cut yesterday.,0,0
  formspring says oops! cant find you...sorry. i would. is your url correct??? :/,0,0
what site did you use for it haha I have to make a blog  we're saying fuck joomla :P for now...,0,0
Yeah  I guess so... God  I hate them. You like the show  too?? Yay!,0,0
YOU TELL THAT BITCH SNOWSTORM NOTHING AIN'T GONNA GET YOU DOWN!,0,0
haha i don't really like walmart that much either. hmm yeah that sucks :( hope you find one,1,1
i hate it when that happens :),0,0
i hope sean penn doesn't look gay in this movie  oh wait....,0,0
yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.,1,1
  Elequant. Its how I do. haha Dress nicely. I don't really dress myself to get other guys attention. I like to look pretty is all,0,0
Yup! Wouldn't want me doing your wedding pics...the view from the bar usually sucks :&,0,0
gogo dancing is fucking classy  yo,0,0
 I accidentally just deleted the thing you just wrote to me D: SEND IT AGIIIINNNN,0,0
  brush my teeth,0,0
there was no fucking egg nog at the store i got a low fat chocolate milk fuck this bullshit,1,1
I've been wondering that myself. Its been down for quite a damn long time... @tqbf any comment on that?,1,1
  Alone and in my sleep,0,0
 Are you telling the truth if you lie in bed?,0,0
Whoa. Quite a heavy-hitter to hang out with the vagabonds and tellers of dick jokes. Guess we know who to blackmail first.,0,0
he's a total loser spending his last howard stern money on internet sex,1,1
freak passing shower. was walking by  then suddenly a few big drops came down. thought  oh shit  and ducked in just as it poured.,0,1
they should have a wii loser..that way you can compete with your wii friends.,1,1
damn - you travel a lot! see you on monday at your hols party!,0,0
  who are u?,0,0
thanks sugar  i get a little sensitive here and there. damn holidaze!,0,1
DAMN DAMN DAMN i cant see livesteez!!!!! :-(,0,0
u know what................. ima put jourdan on your ass.,1,1
fuck you just keep getting cooler  first with the movie and now you're watching The Office  good job lol :D,0,0
you left me for a slut named kasumi.,1,1
yeah he did then got big again how I hv no idea. But totally agree about kicking ass.,0,0
why do i hate DMs? so many reasons... one is: you can't send them to someone if they're aren't following you. what a pain that is! :),1,1
wow! You're a real cunt!,0,1
why the fuck wouldn't you?,1,0
you are not fat! But cardio is always good,0,0
Oh my fucking ~*gawd. *eye roll*,1,1
 Do bald people get Dandruff?,0,0
that sucks;{,1,1
 isnt lindsay just the best.??:D and im sure you love her 10 different laughs(: haha i love you big booty hoe.!,0,0
SHUT THE FUCK UP! What?! Why does Micky Rouke have ur #?,1,1
"""Why I hate Bernie Madoff"" http://is.gd/c9cu",1,0
Funny that the guy's last name is Dick...bwaha! :-D,1,1
my video kicks your videos ass. Truth be told!,0,0
yeah  they wack right now... Need a big man and to get rid of sheed  iverson  and rip ass...,0,0
  dad.,0,0
better give @dochobbes the #nerd prize. he's the nicest nerd i know.,1,1
great post on the gay rights thing do u think it will happen years end?,0,0
 Hey,0,0
omg who sent you a fuck you letter??,0,1
 i want you dead.,0,1
 Small Business Owners need an Economic Stimulus Package or some other return of OUR tax money instead of Welfare for Fat Cats,0,0
that sucks try this one http://tinyurl.com/yozen3,0,0
oh  i hate it. self righteous people makes me want to scream.,1,1
I fucking hate Rachel Ray.,1,1
I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).,1,1
after I kept getting caught I just said fuck it  lifes too short and I wanna sing off key fools!,1,1
what does that say about me that I was laughing my ass of when I heard that. Rapping the word titties is just damn funny,1,1
Hey  don't knock the Port+OJ until you've tried it.As cold remedies go  you're still sick but no longer give a damn. ;),1,1
why is cory being an ass on erik's status,0,0
the iced media party. Long ass day at the office  time for a drink or 3,1,1
psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,1,1
 haahar do u love taelin?,0,0
did my cats freak you out again.,0,0
  people writing nice things about me and funny stuff lol :),0,0
with jury duty just become biased against everyone.  worked for me first time i had jury duty.  told them I didn't like gay ppl,0,0
damn... And I thought 2 hours was a long time!! Thanks for exercising your right!,0,0
oh god  we have an icp display in our window  and weve been getting so many fucking juggalos and they smell sooo bad.,1,1
  I love you tooo! :),0,0
I love the weather when I can sit inside my office and drink coffee and look out the window. Sucks to drive 160 miles in it,0,0
 What does your last text say?r,0,0
how cum ur up?,1,0
fuck yes.  I hate them at work...,0,1
or better yet  when you wake up early the next day phone them back and wake em up. Payback is a bitch ;),0,0
damn blue collar tweakers...,0,0
@KRockXP both you two need to get off your ass and put out a show  it has already been a couple weeks :),0,0
there is a man who walks his p-b-pig in the domain wonder if they are related,0,0
well fuck! lets get you one boi!,0,0
I agree. I hate the trend I see in which I get a generic DM after I follow someone. It's like an anti-welcome.,0,0
 do you like bodtf?,0,0
you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :),1,1
"i call it ""hey-dumb-fuck-guys-stop-trying-so-hard"" advice",1,1
yes. sacto cali- driving back to palo alto later tonite. eventually i'll get off my ass n shoot.,1,1
 Do you get mad when people lie to you?,0,0
damn bro  best of luck.,0,0
"Hell yeah!!! And the best bit of movie dialogue ever..Jason says ""I am NOT the gay!"" ... OK Jason i belive you ;)",1,1
 What does it take for you to argue with someone?,0,0
FUCK YEAH!  You know what goes good with cookies  right?,0,0
damn  prolly not! Now  I wanna know! LOL,1,1
ha it was pretty funny  almost busted my ass a few times,0,0
Damn if TJ doesn't like your music  it must really suck. This guy will cosign anything,1,1
"and big kisses to you too  doll!""",0,0
  I dont really get embarrassed much. It takes a lot. and i mean a lot. lol I just dont care really what people think and i like to make people laugh so it works in my favor :]r r But i would have to say  for most people...they would find this embarrassing. I was on a family vaca Woowhoo in the smokies  and we stopped on the side of the road to hang out in a creek and i sooo had to take a crap. We were nowhere close to anything and I did in the woods on the side of the road. And of course people pulled right infront of my parents mini and got out to come down in the creek too. I dont think anyone saw me but that was potentially embarrassing. haha My family found it hilarious.,0,0
beer + excess = man-boobs. Damn those phytos...,0,0
shut ur bitch ass up! OBVIOUSLY its not the same but its not like her name is spelt out as Eveyln dumbass.,1,1
The tilt looks cool. I always get the newest phones . I'm a cell phone addict or whore....,0,0
jizz in my pants is old news nigga. Keep up LOL. instead of doing it locally just come over early and do it here. Fuck local shit,1,1
Damn............I guess he has a life :(   hahahahahha,1,1
 Your at a club &amp;&amp; a bitch gives you a dirty look &amp; starts laughing while pointing at you! You _______?(WHAT DO YOU DO) guys;; Do you start drama or are you the ones who shrug it off?,0,0
@mekdot yo...heroes sucks!!! I loved season 1  despised 2 and feel like season 3 is a lousy high school special. BOO HISS BOO!!,1,1
Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?,1,1
goddamn it kj...fuck you 29 times http://tinyurl.com/6pey6r,1,1
go cowboys!!!! Yup I said it. Two tears in a bucket.. Fuck it lol,1,1
bout to cut this bus driver. smug late ass bastard,0,0
that still kinda sucks.,0,0
 Do you know where your Dad was born?,0,0
 yoo im telling yall dnt mess wit my kuszinn kus she DO NOT PLAY repeat DOOOOO NOTTT.!,0,1
Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol,1,1
  every other wk or so,0,0
i've been up for damn near 40 hrs...i'm trying to go to sleep...,0,0
damn you for getting the comics up early again o_o it gives me nothing to do before school in the morning D:,1,1
well clearly the shoe purchase is more impressive  because ITS A FUCKING SHOE!!!,1,1
  not standing up for herself.,0,0
a pussy snow,0,1
  ugh.. r well  okay cool that you like me thanks. but being rude doesnt help anything nor is it going to get me to like you. sorry if that sounds mean.,0,0
Goldies has the nastiest beer! :/ and the bartender is a fucking asshole. Haha.,0,0
  For shizz lady. :],0,0
 NIGGERS NIGGERS NIGGERS BALLS BALLS TITTIES DICK SUCKING FAGGOT SHIT NIGGER ASSFUCK TITTIES FUCK NIGGERS,0,1
 what do you always pray for?,0,0
I HATE YOU *eats spoon full of oatmeal and slurps down diet coke,1,0
  hehe i know  people are stupid...and i knew it was you ;))),0,0
HUJIKHJKUILJKKJ Lmaoooooo. I cannot stand y'all asian ass ho's.,1,1
he is a HUGE POSER! I want Toyboy back!,1,1
  When Im sad I get quiet. More emotion is shown when Im angry than anything. Im pretty good with keeping my emotions concealed.,0,0
FUCK YEAH RYAN ROSS. il his lyrics way more than wbeckett's tbh  i donut care if they make no sense. BTW rolling stone FAILS.,1,1
